🕘️更新时间,#genre#
辽宁沈阳新闻,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227315/index.m3u8
辽宁沈阳新闻,http://39.134.52.215/PLTV/88888888/224/3221226924/index.m3u8
辽宁沈阳新闻,http://lihetl.com:9527/rtp/232.0.0.227:9276
辽宁沈阳新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.206:1234
辽宁沈阳新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.142:1234
抚顺综合,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.253:1234
抚顺教育,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.254:1234
盘锦都市,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.183:1234
盘锦新闻,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.120:1234
辽河新闻综合,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.214:1234
辽河文化生活,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.215:1234
东方财经,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.224:1234
爱上4K华数,http://lihetl.com:9527/rtp/232.0.0.104:8632
爱上4K华数,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.187:1234
欢笑剧场4K,http://wan1.tangwudi.cc:47859/udp/239.94.1.176:5140
欢笑剧场4K,http://lihetl.com:9527/rtp/232.0.0.150:9160
欢笑剧场4K,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.98:1234
华数精选,http://lihetl.com:9527/rtp/232.0.0.102:8888
华数精选,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.102:1234
中国天气,http://thhomes.cn:4000/rtp/239.3.1.165:8001
中国天气,http://wan1.tangwudi.cc:47859/udp/239.94.1.167:5140
中国天气,http://fn.gcl.de5.net:5908/gsh950428/959986621
中国天气,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.144:1234
财富天下,http://wan1.tangwudi.cc:47859/udp/239.94.1.67:5140
财富天下,http://wan1.tangwudi.cc:47859/udp/239.94.1.42:5140
财富天下,http://r.xace.fun:4999/rtp/239.3.1.53:9136
财富天下,http://fn.gcl.de5.net:5908/gsh950428/956923159
财富天下,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.147:1234
都市剧场,http://38.75.136.137:98/gslb/dsdqpub/dsjchd.m3u8?auth=testpub
都市剧场,http://lihetl.com:9527/rtp/232.0.0.143:9310
都市剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.149:1234
怀旧电影,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.48:1234
文物宝库,http://lihetl.com:9527/rtp/232.0.0.217:9252
文物宝库,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.245:1234
书画频道,http://lihetl.com:9527/rtp/232.0.0.222:9266
书画频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.251:1234
国学频道,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxpd
国学频道,http://38.75.136.137:98/gslb/dsdqpub/gxpd.m3u8?auth=testpub
国学频道,http://lihetl.com:9527/rtp/232.0.0.221:9264
国学频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.249:1234
梨园频道,http://wan1.tangwudi.cc:47859/udp/239.94.1.16:5140
梨园频道,http://wan1.tangwudi.cc:47859/udp/239.94.2.227:5140
梨园频道,http://fn.gcl.de5.net:5908/gsh950428/961930369
梨园频道,http://lihetl.com:9527/rtp/232.0.0.219:9256
梨园频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.247:1234
武术世界,http://fn.gcl.de5.net:5908/gsh950428/958475359
武术世界,http://lihetl.com:9527/rtp/232.0.0.223:9268
武术世界,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.252:1234
中华特产,http://fn.gcl.de5.net:5908/gsh950428/959986618
中华特产,http://lihetl.com:9527/rtp/232.0.0.247:9136
中华特产,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.89:1234
生活时尚,http://38.75.136.137:98/gslb/dsdqpub/shsshd.m3u8?auth=testpub
生活时尚,http://wan1.tangwudi.cc:47859/udp/239.94.1.146:5140
生活时尚,http://wan1.tangwudi.cc:47859/udp/239.94.1.40:5140
生活时尚,http://wan1.tangwudi.cc:47859/udp/239.94.2.233:5140
生活时尚,http://lihetl.com:9527/rtp/232.0.0.125:9296
生活时尚,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.107:1234
游戏风云,http://wan1.tangwudi.cc:47859/udp/239.94.1.46:5140
游戏风云,http://wan1.tangwudi.cc:47859/udp/239.94.2.235:5140
游戏风云,http://lihetl.com:9527/rtp/232.0.0.139:9302
游戏风云,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.127:1234
金色学堂,http://wan1.tangwudi.cc:47859/udp/239.94.1.165:5140
金色学堂,http://lihetl.com:9527/rtp/232.0.0.141:9306
金色学堂,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.133:1234
法治天地,http://wan1.tangwudi.cc:47859/udp/239.94.1.166:5140
法治天地,http://lihetl.com:9527/rtp/232.0.0.142:9308
法治天地,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.134:1234
生态环境,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.113:1234
乐游,http://wan1.tangwudi.cc:47859/udp/239.94.1.164:5140
乐游,http://lihetl.com:9527/rtp/232.0.0.126:9298
乐游,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.108:1234
收视指南,http://wan1.tangwudi.cc:47859/udp/239.94.1.56:5140
魅力时尚,http://wan1.tangwudi.cc:47859/udp/239.94.1.39:5140
求索记录,http://wan1.tangwudi.cc:47859/udp/239.94.1.142:5140
家庭理财,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226754/index.m3u8
家庭理财,http://39.134.52.214/wh7f454c46tw3037964870_1864584140/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226754/index.m3u8
家庭理财,http://39.134.52.215/PLTV/88888888/224/3221226538/index.m3u8
家庭理财,http://lihetl.com:9527/rtp/232.0.0.197:9212
家庭理财,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.39:1234
谍战剧场,http://wan1.tangwudi.cc:47859/udp/239.94.1.28:5140
谍战剧场,http://lihetl.com:9527/rtp/232.0.0.53:8754
谍战剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.203:1234
四海钓鱼,http://fn.gcl.de5.net:5908/gsh950428/637444975
四海钓鱼,http://lihetl.com:9527/rtp/232.0.0.56:8692
四海钓鱼,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.66:1234
快乐垂钓,http://thhomes.cn:4000/rtp/239.3.1.164:8001
快乐垂钓,http://wan1.tangwudi.cc:47859/udp/239.94.1.153:5140
快乐垂钓,http://fn.gcl.de5.net:5908/gsh950428/961930263
快乐垂钓,http://lihetl.com:9527/rtp/232.0.0.214:9246
快乐垂钓,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.242:1234
精彩导视,http://wan1.tangwudi.cc:47859/udp/239.94.1.63:5140
IPTV3+(轮播),http://lihetl.com:9527/rtp/232.0.0.118:8870
IPTV3+(轮播),http://fb4wd00001.f3322.net:1111/rtp/232.0.0.118:1234
IPTV5+(轮播),http://lihetl.com:9527/rtp/232.0.0.119:8872
IPTV5+(轮播),http://fb4wd00001.f3322.net:1111/rtp/232.0.0.119:1234
IPTV足球,http://lihetl.com:9527/rtp/232.0.0.91:8746
IPTV足球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.213:1234
新动漫,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8
新动漫,http://39.134.52.214/wh7f454c46tw3037964870_1864584140/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8
新动漫,http://39.134.52.214/wh7f454c46tw3539710292_1551189731/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8?icpid=11&RTS=1668091528&from=26&ocs=2_39.134.52.211_80&hms_devid=1124&online=1668091528&vqe=3
新动漫,http://39.134.52.215/PLTV/88888888/224/3221226501/index.m3u8
新动漫,http://fn.gcl.de5.net:5908/gsh950428/961930269
新动漫,http://lihetl.com:9527/rtp/232.0.0.153:9316
新动漫,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.36:1234
动漫秀场,http://38.75.136.137:98/gslb/dsdqpub/dmxchd.m3u8?auth=testpub
动漫秀场,http://wan1.tangwudi.cc:47859/udp/239.94.1.171:5140
动漫秀场,http://lihetl.com:9527/rtp/232.0.0.140:9304
动漫秀场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.128:1234
金鹰纪实,http://thhomes.cn:4000/rtp/239.3.1.58:8156
金鹰纪实,http://wan1.tangwudi.cc:47859/udp/239.94.1.1:5140
金鹰纪实,http://wan1.tangwudi.cc:47859/udp/239.94.2.223:5140
金鹰纪实,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227291/index.m3u8
金鹰纪实,http://39.134.52.214/wh7f454c46tw3037964870_1864584140/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227291/index.m3u8
金鹰纪实,http://lihetl.com:9527/rtp/232.0.0.186:9190
金鹰纪实,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.163:1234
金鹰卡通,http://thhomes.cn:4000/rtp/239.3.1.51:9252
金鹰卡通,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226845/index.m3u8
金鹰卡通,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227300/index.m3u8
金鹰卡通,http://39.134.52.214/wh7f454c46tw3037964870_1864584140/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227300/index.m3u8
金鹰卡通,http://39.134.52.215/PLTV/88888888/224/3221226543/index.m3u8
金鹰卡通,http://39.134.52.215/PLTV/88888888/224/3221226940/index.m3u8
金鹰卡通,http://lihetl.com:9527/rtp/232.0.0.181:9180
金鹰卡通,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.90:1234
北京卡酷少儿,http://38.75.136.137:98/gslb/dsdqpub/btvkk.m3u8?auth=testpub
北京卡酷少儿,http://thhomes.cn:4000/rtp/239.3.1.189:8000
北京卡酷少儿,http://wan1.tangwudi.cc:47859/udp/239.94.1.29:5140
北京卡酷少儿,http://wan1.tangwudi.cc:47859/udp/239.94.2.230:5140
北京卡酷少儿,http://lihetl.com:9527/rtp/232.0.0.199:9216
北京卡酷少儿,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.54:1234
北京卡酷少儿,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.57:1234
嘉佳卡通,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdjjkt
嘉佳卡通,http://thhomes.cn:4000/rtp/239.3.1.147:9268
嘉佳卡通,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226744/index.m3u8
嘉佳卡通,http://39.134.52.214/wh7f454c46tw3037964870_1864584140/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226744/index.m3u8
嘉佳卡通,http://fn.gcl.de5.net:5908/gsh950428/614952364
嘉佳卡通,http://lihetl.com:9527/rtp/232.0.0.180:9178
嘉佳卡通,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.157:1234
优漫卡通,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ymkt
优漫卡通,http://38.75.136.137:98/gslb/dsdqpub/ymkt.m3u8?auth=testpub
优漫卡通,http://39.135.126.62/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226768/index.m3u8
优漫卡通,http://39.134.52.215/wh7f454c46tw3641197570_1150749902/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226768/index.m3u8?icpid=11&RTS=1668091629&from=26&ocs=2_39.134.52.178_80&hms_devid=1124&online=1668091629&vqe=3
优漫卡通,http://39.134.52.214/wh7f454c46tw3037964870_1864584140/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226768/index.m3u8
优漫卡通,http://39.134.52.215/PLTV/88888888/224/3221226548/index.m3u8
优漫卡通,http://fn.gcl.de5.net:5908/gsh950428/626064703
优漫卡通,http://lihetl.com:9527/rtp/232.0.0.182:9182
优漫卡通,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.159:1234
炫动卡通,http://lihetl.com:9527/rtp/232.0.0.103:8636
优优宝贝,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.100:1234
少儿动画,http://wan1.tangwudi.cc:47859/udp/239.94.1.33:5140
